SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Kenmore ","Passenger Wait Time",109.702451260,550.103511669
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Arlington ","Passenger Wait Time",592.347077183,1059.503514468
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Back Bay ","Passenger Wait Time",283.927476735,4224.701191425
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Stony Brook ","Passenger Wait Time",80.778569628,1115.918482367
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,220,OTH,,"Headway / Schedule Adherence",187.000000000,286.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,424,OTH,,"Headway / Schedule Adherence",35.000000000,52.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,43,OTH,,"Headway / Schedule Adherence",109.000000000,192.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,504,OTH,,"Headway / Schedule Adherence",240.000000000,297.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,51,OTH,,"Headway / Schedule Adherence",153.000000000,235.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,558,OTH,,"Headway / Schedule Adherence",44.000000000,66.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,70,OTH,,"Headway / Schedule Adherence",170.000000000,325.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,91,OTH,,"Headway / Schedule Adherence",42.000000000,108.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,99,OTH,,"Headway / Schedule Adherence",92.000000000,163.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,CT3,OTH,,"Headway / Schedule Adherence",121.000000000,247.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Providence Line",,,"Headway / Schedule Adherence",14.000000000,14.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Downtown Crossing ","Passenger Wait Time",1630.511046313,11036.925290696
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Quincy Center ","Passenger Wait Time",152.849390933,1622.963140351
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Haymarket ","Passenger Wait Time",243.546933372,1665.793886994
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Malden ","Passenger Wait Time",115.430182918,3376.618283049
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","State Street ","Passenger Wait Time",461.546872679,3723.476627158
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,01,KBR,,"Headway / Schedule Adherence",869.000000000,1193.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,114,OTH,,"Headway / Schedule Adherence",5.000000000,56.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,136,OTH,,"Headway / Schedule Adherence",104.000000000,145.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,137,OTH,,"Headway / Schedule Adherence",102.000000000,136.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,210,OTH,,"Headway / Schedule Adherence",79.000000000,136.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,212,OTH,,"Headway / Schedule Adherence",22.000000000,27.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,325,OTH,,"Headway / Schedule Adherence",4.000000000,4.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,465,OTH,,"Headway / Schedule Adherence",43.000000000,73.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,57,KBR,,"Headway / Schedule Adherence",895.000000000,1106.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,73,KBR,,"Headway / Schedule Adherence",654.000000000,792.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,89,OTH,,"Headway / Schedule Adherence",154.000000000,241.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,97,OTH,,"Headway / Schedule Adherence",55.000000000,73.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,CT2,OTH,,"Headway / Schedule Adherence",171.000000000,380.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Worcester Line",,,"Headway / Schedule Adherence",29.000000000,31.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","State Street ","Passenger Wait Time",565.955833506,5052.317876671
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Arlington ","Passenger Wait Time",110.029735093,417.283147564
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Boston Univ Central ","Passenger Wait Time",155.373558230,660.874567366
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Arlington ","Passenger Wait Time",267.413208872,714.895345024
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Fairbanks Street ","Passenger Wait Time",32.550015677,117.649747150
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Boylston ","Passenger Wait Time",208.870262507,788.481315290
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Copley ","Passenger Wait Time",544.613299219,1574.632010275
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Woodland ","Passenger Wait Time",63.560325235,235.020914957
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Boylston ","Passenger Wait Time",391.716034774,1056.038490533
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Brigham Circle ","Passenger Wait Time",148.097595594,457.104294222
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Haymarket ","Passenger Wait Time",405.226217446,3246.848149773
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Massachusetts Avenue ","Passenger Wait Time",244.528887195,2396.922296816
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Sullivan Square ","Passenger Wait Time",375.334435060,3490.466832594
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Davis ","Passenger Wait Time",385.982135979,4487.031956321
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Quincy Adams ","Passenger Wait Time",123.282455864,1492.702736223
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,114,OTH,,"Headway / Schedule Adherence",12.000000000,14.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,134,OTH,,"Headway / Schedule Adherence",156.000000000,239.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,201,OTH,,"Headway / Schedule Adherence",79.000000000,113.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,230,OTH,,"Headway / Schedule Adherence",118.000000000,264.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,37,OTH,,"Headway / Schedule Adherence",102.000000000,204.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,553,OTH,,"Headway / Schedule Adherence",63.000000000,95.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,556,OTH,,"Headway / Schedule Adherence",48.000000000,75.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,60,OTH,,"Headway / Schedule Adherence",154.000000000,227.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,69,OTH,,"Headway / Schedule Adherence",146.000000000,163.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,83,OTH,,"Headway / Schedule Adherence",95.000000000,148.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Suffolk Downs ","Passenger Wait Time",14.992409979,196.571821960
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Griggs Street ","Passenger Wait Time",109.381595702,404.862134254
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Hynes ","Passenger Wait Time",331.674357881,1338.679341066
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","North Station ","Passenger Wait Time",1.401380246,2.455049604
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Washington Street ","Passenger Wait Time",85.920341955,451.981515026
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Boylston ","Passenger Wait Time",268.143242262,885.033710435
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Saint Paul Street ","Passenger Wait Time",82.176031471,319.849162060
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Chinatown ","Passenger Wait Time",321.561643102,2573.015535829
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Kendall/MIT ","Passenger Wait Time",799.610346507,5759.594937476
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,09,OTH,,"Headway / Schedule Adherence",386.000000000,502.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,116,KBR,,"Headway / Schedule Adherence",237.000000000,317.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,16,OTH,,"Headway / Schedule Adherence",172.000000000,347.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,21,OTH,,"Headway / Schedule Adherence",188.000000000,259.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,216,OTH,,"Headway / Schedule Adherence",146.000000000,175.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,222,OTH,,"Headway / Schedule Adherence",171.000000000,235.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,238,OTH,,"Headway / Schedule Adherence",114.000000000,202.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,240,OTH,,"Headway / Schedule Adherence",173.000000000,378.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,326,OTH,,"Headway / Schedule Adherence",95.000000000,123.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,430,OTH,,"Headway / Schedule Adherence",59.000000000,125.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,435,OTH,,"Headway / Schedule Adherence",31.000000000,71.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,106,OTH,,"Headway / Schedule Adherence",163.000000000,283.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,121,OTH,,"Headway / Schedule Adherence",13.000000000,15.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,134,OTH,,"Headway / Schedule Adherence",245.000000000,312.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,193,OTH,,"Headway / Schedule Adherence",.000000000,8.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,215,OTH,,"Headway / Schedule Adherence",226.000000000,344.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,411,OTH,,"Headway / Schedule Adherence",96.000000000,150.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,429,OTH,,"Headway / Schedule Adherence",125.000000000,204.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,442,OTH,,"Headway / Schedule Adherence",142.000000000,189.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,459,OTH,,"Headway / Schedule Adherence",93.000000000,181.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,68,OTH,,"Headway / Schedule Adherence",47.000000000,71.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,76,OTH,,"Headway / Schedule Adherence",169.000000000,193.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,86,OTH,,"Headway / Schedule Adherence",306.000000000,420.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,95,OTH,,"Headway / Schedule Adherence",139.000000000,184.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,9702,OTH,,"Headway / Schedule Adherence",2.000000000,5.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Kent Street ","Passenger Wait Time",32.613417925,111.033037533
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,451,OTH,,"Headway / Schedule Adherence",43.000000000,67.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,455,OTH,,"Headway / Schedule Adherence",87.000000000,162.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,456,OTH,,"Headway / Schedule Adherence",18.000000000,35.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,80,OTH,,"Headway / Schedule Adherence",138.000000000,226.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,96,OTH,,"Headway / Schedule Adherence",147.000000000,257.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Boston Univ Central ","Passenger Wait Time",39.624830758,172.000941245
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","North Station ","Passenger Wait Time",.195731786,1.517286270
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","North Station ","Passenger Wait Time",.607856604,1.378379061
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Copley ","Passenger Wait Time",840.191494275,1568.756495155
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Fenwood Road ","Passenger Wait Time",18.793460042,43.872227850
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Mission Park ","Passenger Wait Time",43.808258950,105.001004111
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","North Station ","Passenger Wait Time",6.782775505,21.471337892
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Roxbury Crossing ","Passenger Wait Time",105.976658103,1041.114858199
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Quincy Adams ","Passenger Wait Time",71.676148394,1634.344249707
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,111,KBR,,"Headway / Schedule Adherence",837.000000000,1068.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,19,OTH,,"Headway / Schedule Adherence",234.000000000,465.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,202,OTH,,"Headway / Schedule Adherence",63.000000000,129.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,211,OTH,,"Headway / Schedule Adherence",80.000000000,138.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,30,OTH,,"Headway / Schedule Adherence",72.000000000,155.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,32,KBR,,"Headway / Schedule Adherence",770.000000000,959.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,350,OTH,,"Headway / Schedule Adherence",160.000000000,302.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,352,OTH,,"Headway / Schedule Adherence",37.000000000,57.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,50,OTH,,"Headway / Schedule Adherence",70.000000000,140.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,505,OTH,,"Headway / Schedule Adherence",219.000000000,317.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,57,KBR,,"Headway / Schedule Adherence",361.000000000,537.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,59,OTH,,"Headway / Schedule Adherence",109.000000000,146.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,74,OTH,,"Headway / Schedule Adherence",53.000000000,107.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,88,OTH,,"Headway / Schedule Adherence",172.000000000,261.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Blue Line","Blue Line","Airport ","Passenger Wait Time",79.015714898,805.506623828
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Blue Line","Blue Line","Orient Heights ","Passenger Wait Time",49.798971160,653.852206082
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Jackson Square ","Passenger Wait Time",180.270264101,2329.772081408
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Broadway ","Passenger Wait Time",282.282665437,1898.253618975
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Central ","Passenger Wait Time",774.370578577,5924.594935929
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Porter ","Passenger Wait Time",260.341194736,3027.628546637
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,05,OTH,,"Headway / Schedule Adherence",2.000000000,4.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,105,OTH,,"Headway / Schedule Adherence",46.000000000,92.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,15,KBR,,"Headway / Schedule Adherence",345.000000000,495.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,23,KBR,,"Headway / Schedule Adherence",703.000000000,982.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,245,OTH,,"Headway / Schedule Adherence",99.000000000,129.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,31,OTH,,"Headway / Schedule Adherence",402.000000000,535.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,429,OTH,,"Headway / Schedule Adherence",75.000000000,135.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,431,OTH,,"Headway / Schedule Adherence",8.000000000,10.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,439,OTH,,"Headway / Schedule Adherence",11.000000000,16.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,442,OTH,,"Headway / Schedule Adherence",120.000000000,147.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,449,OTH,,"Headway / Schedule Adherence",16.000000000,36.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,45,OTH,,"Headway / Schedule Adherence",262.000000000,403.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,465,OTH,,"Headway / Schedule Adherence",26.000000000,44.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,47,OTH,,"Headway / Schedule Adherence",205.000000000,322.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,608,OTH,,"Headway / Schedule Adherence",57.000000000,79.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,84,OTH,,"Headway / Schedule Adherence",65.000000000,94.000000000
