"","STOP","SERVICE_DATE","ROUTE_OR_LINE","ROUTE_TYPE","OTP_NUMERATOR","OTP_DENOMINATOR","rely","OBJECTID","LINE","TERMINUS","ROUTE","LONGITUDE","LATITUDE"
"1062","Hynes","25-MAR-2016","Green-B Line","Green Line",273.751250934,706.84592555,0.6127,72,"GREEN","N","B C D",-71.08731516,42.34799096
"1063","Hynes","10-MAR-2016","Green-B Line","Green Line",137.526634554,522.0170914,0.7365,72,"GREEN","N","B C D",-71.08731516,42.34799096
"1064","Hynes","07-MAR-2016","Green-C Line","Green Line",544.251335555,1014.107882029,0.4633,72,"GREEN","N","B C D",-71.08731516,42.34799096
"1065","Kenmore","02-MAR-2016","Green-C Line","Green Line",634.752007503,1309.900324017,0.5154,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1066","Kenmore","10-MAR-2016","Green-B Line","Green Line",149.426223742,587.046048417,0.7455,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1067","Kenmore","08-MAR-2016","Green-D Line","Green Line",142.216683365,637.872294588,0.777,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1068","Kenmore","16-MAR-2016","Green-C Line","Green Line",907.010966518,1533.014022155,0.4083,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1069","Kenmore","02-MAR-2016","Green-D Line","Green Line",130.233539042,599.576623597,0.7828,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1070","Kenmore","15-MAR-2016","Green-B Line","Green Line",251.764403622,688.740557612,0.6345,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1071","Kenmore","31-MAR-2016","Green-B Line","Green Line",190.394022199,740.075144011,0.7427,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1072","Kenmore","11-MAR-2016","Green-B Line","Green Line",216.609427954,891.401997415,0.757,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1073","Kenmore","01-MAR-2016","Green-D Line","Green Line",109.70245126,550.103511669,0.8006,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1074","Kenmore","29-MAR-2016","Green-D Line","Green Line",245.134802109,963.973658808,0.7457,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1075","Kenmore","25-MAR-2016","Green-B Line","Green Line",234.214055245,734.330847812,0.6811,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1076","Kenmore","10-MAR-2016","Green-C Line","Green Line",459.407929847,824.494614568,0.4428,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1077","Kenmore","28-MAR-2016","Green-B Line","Green Line",282.017965604,869.628602223,0.6757,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1078","Kenmore","30-MAR-2016","Green-D Line","Green Line",388.889938797,1202.614466964,0.6766,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1079","Kenmore","31-MAR-2016","Green-D Line","Green Line",418.738376994,1255.853086531,0.6666,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1080","Kenmore","02-MAR-2016","Green-B Line","Green Line",125.33678154,834.431876437,0.8498,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1081","Kenmore","29-MAR-2016","Green-C Line","Green Line",395.096535298,1155.555373766,0.6581,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1082","Kenmore","14-MAR-2016","Green-B Line","Green Line",277.30211588,765.953223208,0.638,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1083","Kenmore","11-MAR-2016","Green-D Line","Green Line",101.541984777,558.76817551,0.8183,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1084","Kenmore","23-MAR-2016","Green-B Line","Green Line",204.4012234,779.99042315,0.7379,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1085","Kenmore","08-MAR-2016","Green-C Line","Green Line",559.061793025,1500.507904019,0.6274,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1086","Kenmore","11-MAR-2016","Green-C Line","Green Line",667.94982596,1333.85862289,0.4992,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1087","Kenmore","22-MAR-2016","Green-C Line","Green Line",458.565699636,1216.506352103,0.623,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1088","Kenmore","28-MAR-2016","Green-C Line","Green Line",437.662339851,1191.131054243,0.6326,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1089","Kenmore","18-MAR-2016","Green-B Line","Green Line",328.517386526,828.399389299,0.6034,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1090","Kenmore","25-MAR-2016","Green-D Line","Green Line",440.203643484,1177.046677275,0.626,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1091","Kenmore","04-MAR-2016","Green-C Line","Green Line",750.164563206,1331.640925491,0.4367,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1092","Kenmore","03-MAR-2016","Green-B Line","Green Line",185.13261245,783.620663727,0.7637,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1093","Kenmore","17-MAR-2016","Green-C Line","Green Line",503.272974455,1236.075693457,0.5928,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1094","Kenmore","30-MAR-2016","Green-C Line","Green Line",370.050224616,1060.884587836,0.6512,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1095","Kenmore","03-MAR-2016","Green-D Line","Green Line",146.810967163,669.137584662,0.7806,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1096","Kenmore","30-MAR-2016","Green-B Line","Green Line",296.317418472,864.078274236,0.6571,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1097","Kenmore","09-MAR-2016","Green-B Line","Green Line",259.900639452,502.385056733,0.4827,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1098","Kenmore","22-MAR-2016","Green-B Line","Green Line",225.901874894,903.426330643,0.7499,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1099","Kenmore","01-MAR-2016","Green-B Line","Green Line",127.846958226,697.64484993,0.8167,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1100","Kenmore","25-MAR-2016","Green-C Line","Green Line",425.226379963,1082.115003153,0.607,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1101","Kenmore","16-MAR-2016","Green-D Line","Green Line",223.705667002,553.382679073,0.5957,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1102","Kenmore","03-MAR-2016","Green-C Line","Green Line",585.363673017,1266.779514995,0.5379,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1103","Kenmore","17-MAR-2016","Green-B Line","Green Line",337.258957187,848.460539553,0.6025,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1104","Kenmore","16-MAR-2016","Green-B Line","Green Line",299.644178741,671.921626755,0.554,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1105","Kenmore","24-MAR-2016","Green-D Line","Green Line",369.311554198,1167.388631133,0.6836,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1106","Kenmore","07-MAR-2016","Green-D Line","Green Line",180.636191991,673.023134968,0.7316,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1107","Kenmore","09-MAR-2016","Green-C Line","Green Line",449.979110978,737.180156327,0.3896,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1108","Kenmore","10-MAR-2016","Green-D Line","Green Line",118.075242045,416.255345159,0.7163,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1109","Kenmore","21-MAR-2016","Green-D Line","Green Line",421.26210901,1284.506071625,0.672,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1110","Kenmore","17-MAR-2016","Green-D Line","Green Line",294.97896127,758.651353545,0.6112,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1111","Kenmore","04-MAR-2016","Green-B Line","Green Line",288.447490314,782.814079116,0.6315,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1112","Kenmore","29-MAR-2016","Green-B Line","Green Line",229.765553869,772.557296967,0.7026,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1113","Kenmore","15-MAR-2016","Green-D Line","Green Line",181.755954813,552.312382406,0.6709,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1114","Kenmore","18-MAR-2016","Green-D Line","Green Line",343.1158303,967.838716302,0.6455,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1115","Kenmore","24-MAR-2016","Green-B Line","Green Line",222.355340455,848.868304001,0.7381,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1116","Kenmore","21-MAR-2016","Green-C Line","Green Line",334.359557644,953.700773886,0.6494,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1117","Kenmore","15-MAR-2016","Green-C Line","Green Line",885.382917246,1469.021002205,0.3973,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1118","Kenmore","08-MAR-2016","Green-B Line","Green Line",255.48691644,931.620500504,0.7258,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1119","Kenmore","14-MAR-2016","Green-C Line","Green Line",703.674785585,1196.965183897,0.4121,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1120","Kenmore","31-MAR-2016","Green-C Line","Green Line",364.857294771,1076.49791688,0.6611,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1121","Kenmore","21-MAR-2016","Green-B Line","Green Line",188.061866723,767.447543748,0.755,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1122","Kenmore","18-MAR-2016","Green-C Line","Green Line",400.329171603,1026.189265,0.6099,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1123","Kenmore","09-MAR-2016","Green-D Line","Green Line",159.815300632,300.916006531,0.4689,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1124","Kenmore","28-MAR-2016","Green-D Line","Green Line",275.562314606,959.526569918,0.7128,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1125","Kenmore","23-MAR-2016","Green-D Line","Green Line",315.668330492,1214.137871894,0.74,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1126","Kenmore","07-MAR-2016","Green-C Line","Green Line",576.497539541,1216.234186383,0.526,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1127","Kenmore","23-MAR-2016","Green-C Line","Green Line",360.179648345,1061.687380156,0.6607,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1128","Kenmore","14-MAR-2016","Green-D Line","Green Line",222.445098291,628.345503322,0.646,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1129","Kenmore","24-MAR-2016","Green-C Line","Green Line",413.28139538,1069.703278253,0.6136,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1130","Kenmore","22-MAR-2016","Green-D Line","Green Line",224.553463041,1088.164414396,0.7936,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1131","Kenmore","04-MAR-2016","Green-D Line","Green Line",218.119284679,615.603403204,0.6457,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1132","Kenmore","07-MAR-2016","Green-B Line","Green Line",252.297303011,835.413978133,0.698,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1133","Kenmore","01-MAR-2016","Green-C Line","Green Line",639.192695205,1185.216493286,0.4607,7,"GREEN","N","B C D",-71.09554537,42.34900554
"1134","Kent Street","01-MAR-2016","Green-C Line","Green Line",21.490572643,53.334710181,0.5971,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1135","Kent Street","07-MAR-2016","Green-C Line","Green Line",22.08335344,59.357432458,0.628,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1136","Kent Street","18-MAR-2016","Green-C Line","Green Line",26.173696097,60.711737984,0.5689,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1137","Kent Street","29-MAR-2016","Green-C Line","Green Line",21.195144258,64.003677815,0.6688,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1138","Kent Street","21-MAR-2016","Green-C Line","Green Line",23.601337956,63.563158416,0.6287,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1139","Kent Street","09-MAR-2016","Green-C Line","Green Line",14.067980523,26.525528502,0.4696,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1140","Kent Street","02-MAR-2016","Green-C Line","Green Line",16.642090041,56.24184933,0.7041,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1141","Kent Street","22-MAR-2016","Green-C Line","Green Line",16.504076783,59.227074918,0.7213,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1142","Kent Street","24-MAR-2016","Green-C Line","Green Line",24.924493894,61.670352953,0.5958,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1143","Kent Street","31-MAR-2016","Green-C Line","Green Line",19.515036934,63.189322102,0.6912,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1144","Kent Street","16-MAR-2016","Green-C Line","Green Line",26.598947944,61.739278261,0.5692,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1145","Kent Street","10-MAR-2016","Green-C Line","Green Line",15.905531906,31.586359219,0.4964,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1146","Kent Street","17-MAR-2016","Green-C Line","Green Line",24.948058193,60.757123391,0.5894,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1147","Kent Street","25-MAR-2016","Green-C Line","Green Line",19.517772645,67.141293821,0.7093,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1148","Kent Street","03-MAR-2016","Green-C Line","Green Line",21.387196596,62.805933598,0.6595,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1149","Kent Street","08-MAR-2016","Green-C Line","Green Line",24.599662749,58.136289939,0.5769,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1150","Kent Street","23-MAR-2016","Green-C Line","Green Line",19.711084257,65.820707572,0.7005,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1151","Kent Street","14-MAR-2016","Green-C Line","Green Line",27.264021262,52.364456132,0.4793,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1152","Kent Street","15-MAR-2016","Green-C Line","Green Line",28.210044465,61.874899547,0.5441,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1153","Kent Street","04-MAR-2016","Green-C Line","Green Line",23.995123776,61.629143808,0.6107,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1154","Kent Street","11-MAR-2016","Green-C Line","Green Line",18.606712619,55.606886472,0.6654,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1155","Kent Street","30-MAR-2016","Green-C Line","Green Line",23.342133263,64.294988945,0.637,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1156","Kent Street","28-MAR-2016","Green-C Line","Green Line",21.974418397,65.419814074,0.6641,101,"GREEN","N","C - Cleveland Circle",-71.1142919,42.34401879
"1157","Longwood","07-MAR-2016","Green-D Line","Green Line",60.989569625,244.312229491,0.7504,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1158","Longwood","24-MAR-2016","Green-D Line","Green Line",104.219404933,316.697094513,0.6709,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1159","Longwood","11-MAR-2016","Green-D Line","Green Line",63.072620005,242.608928058,0.74,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1160","Longwood","17-MAR-2016","Green-D Line","Green Line",113.065821449,267.57977793,0.5775,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1161","Longwood","04-MAR-2016","Green-D Line","Green Line",85.802386851,229.806310683,0.6266,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1162","Longwood","29-MAR-2016","Green-D Line","Green Line",134.835733516,329.796670294,0.5912,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1163","Longwood","23-MAR-2016","Green-D Line","Green Line",98.720136025,331.453987771,0.7022,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1164","Longwood","31-MAR-2016","Green-D Line","Green Line",102.271021975,315.318256844,0.6757,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1165","Longwood","10-MAR-2016","Green-D Line","Green Line",53.860631379,180.261490581,0.7012,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1166","Longwood","21-MAR-2016","Green-D Line","Green Line",124.054835528,317.021913687,0.6087,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1167","Longwood","22-MAR-2016","Green-D Line","Green Line",92.826040057,329.939832505,0.7187,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1168","Longwood","08-MAR-2016","Green-D Line","Green Line",70.057172781,244.360928045,0.7133,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1169","Longwood","01-MAR-2016","Green-D Line","Green Line",56.745691719,207.999061568,0.7272,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1170","Longwood","14-MAR-2016","Green-D Line","Green Line",71.175007317,210.213308485,0.6614,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1171","Longwood","18-MAR-2016","Green-D Line","Green Line",99.669069609,306.818293311,0.6752,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1172","Longwood","09-MAR-2016","Green-D Line","Green Line",64.402182838,123.62663662,0.4791,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1173","Longwood","30-MAR-2016","Green-D Line","Green Line",82.938261512,295.865115599,0.7197,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1174","Longwood","16-MAR-2016","Green-D Line","Green Line",93.513279352,233.282206965,0.5991,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1175","Longwood","25-MAR-2016","Green-D Line","Green Line",112.906338781,321.307709363,0.6486,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1176","Longwood","28-MAR-2016","Green-D Line","Green Line",107.816675881,331.257469907,0.6745,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1177","Longwood","03-MAR-2016","Green-D Line","Green Line",70.669066496,253.194098963,0.7209,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1178","Longwood","15-MAR-2016","Green-D Line","Green Line",71.338928515,231.684380545,0.6921,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1179","Longwood","02-MAR-2016","Green-D Line","Green Line",61.771659666,244.236703817,0.7471,105,"GREEN","N","D - Riverside",-71.10993518,42.34167779
"1180","Longwood Medical Area","01-MAR-2016","Green-E Line","Green Line",156.071035239,358.714199529,0.5649,65,"GREEN","N","E - Health Street",-71.0995616,42.33614968
"1181","Longwood Medical Area","16-MAR-2016","Green-E Line","Green Line",183.27825161,389.38052302,0.5293,65,"GREEN","N","E - Health Street",-71.0995616,42.33614968
"1182","Longwood Medical Area","03-MAR-2016","Green-E Line","Green Line",151.395489499,391.426640682,0.6132,65,"GREEN","N","E - Health Street",-71.0995616,42.33614968
"1183","Longwood Medical Area","28-MAR-2016","Green-E Line","Green Line",87.953710156,446.820184927,0.8032,65,"GREEN","N","E - Health Street",-71.0995616,42.33614968
"1184","Longwood Medical Area","15-MAR-2016","Green-E Line","Green Line",222.078252915,417.527969457,0.4681,65,"GREEN","N","E - Health Street",-71.0995616,42.33614968
